Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
6.49857571948656,-4.0718863659089,9.17565174786297,-5.23096428947537,-7.53561964256106,-0.695277564433908,-3.29864092044404,-5.03763834944986,9.15879933741326,6.46263959162076,14.0319649051827,7.50009186797567,-4.7930698772845,22.2348022966667,-4.43218045558006,-5.51802122186122,-4.97440512156113,7.60213198481034,-14.4566168856449,7.17353251846405,3.91790008778543,2.23465470634191,-0.837286974163963,1.51362468780844,-8.38175935604257,-11.0891163618129,-1.83523679061553,-9.58497090149377,-10.2446143365051,-5.39577163630935,-8.07557643331162,22.3251269324148,19.7244894919295,0.379005651165346,7.10783081560464,0.479805928120257,-13.3937998145882,NaN,4.28702383227963,8.16598231748472,7.4751034613412,-3.90015847394805,22.307179644461,14.5550682730878,-16.3416760509266,-19.4992440465423,-6.52422500185212,-0.724666641775373,-4.33488544185234,-3.95479883855732,12.8820824361415,-15.2130994473221,-13.2504237179559,4.30369678819858,-8.95108452152456,-19.9903680003985,9.56238983177261,6.71237985324208,-1.47266844808308,-14.766094303375,-12.3537970796277,0.395996577886184,0.161263959838275,20.4669034409271,2.24167130723214,10.3052592191201,1.59423773450551,7.74530376723752,18.4699594144286,6.66971617543932,7.45534458909274,11.7135991854431,2.28037359761253,10.8457866516414,6.37479273072489,-1.34818215193212,-10.8539881365911,17.9125918881261,-0.527307138701649,-1.2057673000696,-16.3886570533875,-1.19465118110457,-1.00721254804261,8.43607943987517,4.42802840833647,12.83653939963,9.97141131018942,-5.6416884894163,-6.32922612605074,-17.5436753732911,-10.8766315671213,27.7332477203884,-6.65222826522816,-0.741495881077932,3.91035964157095,3.58537319369589,11.6533087469483,-1.18329122930091,4.58748339970454,-2.60123257190348,C
10.9525953943714,-3.94593183117937,9.12156798037098,-5.18383336997841,-7.38366814687982,-0.470353371523712,-3.59524085875074,-5.15981028362426,9.20151341026037,6.652681760681,13.3899770396555,7.50380255559021,-4.48798295718443,22.2862378507301,-4.56232060761595,-5.40742940536286,-4.94132886674171,7.61301134726146,-14.4273827116701,7.14753521056162,3.57928390162945,2.228511862727,-1.72013056074787,1.50283848681909,-7.80743498149643,-11.3687073168199,-1.79225986423782,-9.38985774608058,-10.1065664333688,-5.55570785651019,-8.06514098235846,22.4204368531464,19.5099410075804,0.0904362865619946,7.00525573988453,0.452819708608626,-13.5837846243562,-1.43292600989978,4.62117553189507,8.37502204127897,7.50556423061556,-3.86248543130613,22.2555822030638,14.7133853788993,-16.3643720513343,-19.4493515899278,-6.44626495470104,-0.693408883675171,-5.40159738677554,-3.93289135884201,13.1020384660575,-14.104359363686,-13.2307839166224,4.35266750980966,-8.52396823845124,NaN,9.5937339316747,6.64214776592667,-0.914809409055392,-14.9426291782798,-12.3139805380964,0.458212777019118,0.00162191433788161,20.8713204447589,2.1247222494934,9.95743446909267,1.27401737174593,7.97430572505306,18.4768481347107,6.67478360478452,7.50190190623037,11.612995584971,2.26324507744454,10.9963513351102,6.45533919812238,-1.36938939865185,-10.6071316500599,17.918450780557,-0.524785466383982,-1.15700869547356,-16.1662810644448,-1.45762744754961,-1.35993378122016,8.65991789536258,4.42310592982088,12.8060194119606,9.90371282687236,-4.96012117632657,-6.36497533321442,-17.3962875020584,-11.0676931786141,24.8088530379713,-5.63316469540385,-0.768098628981483,3.55253505219408,3.09926649855769,11.6287444336726,-0.857249903055231,4.50899025622522,-2.63958713572196,C
6.04867630731802,-4.18560970956922,9.2244835496726,-5.27351842034879,-7.67281543467896,-0.898359822192821,-3.03084320449746,-4.9273302856267,9.12023314211149,6.29105203466302,14.611610622694,7.49674151775833,-5.06853042132377,22.1883615456157,-4.31467795147598,-5.61787368990191,-5.00426940792368,7.59230909532493,-14.4830121878919,7.19700528018065,4.22363393841538,2.2402010307912,-0.0401745493434875,1.5233634625539,-8.90031224784008,-10.8366759210708,-1.8740403142712,-9.76113701153778,-10.3692566859344,-5.25136650018075,-8.08499851865014,22.2390723660359,19.9182036052787,0.639552626239305,7.20044503241033,0.504171570232342,-13.2222640468774,-0.786416345119602,3.9853209308982,7.9772420200531,7.44760067599263,-3.93417316333018,22.3537665622931,14.4121250224127,-16.321184013386,-19.5442915472283,-6.59461450591385,-0.752889021970845,-3.37175974447619,-3.97457892706104,12.6834858930792,-16.2141720155474,-13.2681563377561,4.25948151468715,-9.3367244029879,-21.6641060079365,9.53408949425365,6.77579184407594,-1.9763549199167,-14.6067023744545,-12.3897471170412,0.339822068485415,0.30540348797883,20.1017585574371,2.3472636776262,10.6193074085392,1.88336214308151,7.53853972810652,18.4637396438923,6.66514083394696,7.41330835920935,11.8044333729896,2.29583880170097,10.7098430011964,6.30206796847524,-1.32903429820874,-11.0768728871311,17.9073019409336,-0.529583936501716,-1.24979105482191,-16.5894385581315,-0.957212009996857,-0.688743363085682,8.23397748576569,4.43247287488219,12.8640956527945,10.032535730204,-6.25707017408995,-6.29694845236007,-17.6767507053349,-10.7041235637314,30.3736603278509,-7.57233262519982,-0.717476472418762,4.23343660608994,4.02427504717416,11.675487669259,-1.47767133932811,4.65835423218425,-2.56660254249297,A
7.0819570075785,-3.19966830412985,8.80112899680147,-4.90458906732251,-6.48337615381228,0.862291950698115,-5.35255524650768,-5.88366241565931,9.4545884958536,7.77865582485883,9.58628605004459,7.52578787618988,-2.68038435393079,22.5909865290808,-5.33338334924422,-4.75218789921065,-4.74535654517241,7.6774700935246,-14.2541741977594,6.99350468890774,1.57302894670104,2.19211634785316,-6.95085901504232,1.43893170957556,-4.40464099444647,-13.0252457865364,-1.5376274071433,-8.23383877586181,-9.28865133950123,-6.50330825888037,-8.00331235148482,22.9851352005362,18.2387703506658,-1.61929804169998,6.39751233502313,0.292930019859206,-14.7094188425106,-3.44590520494137,6.60097900987302,9.61355403940943,7.68604015523502,-3.63927776564317,21.9498743642269,15.6513927482161,-16.4988427740486,-19.1537455545736,-5.98436225400951,-0.508210908408865,-11.7217209144727,-3.80309251423337,14.4052480966866,-7.53522481706419,-13.1144207587164,4.64281239034232,-5.99336221818337,-7.15338595367583,9.7794434704012,6.22603217862688,2.39042969928826,-15.9885743574396,-12.0780729323732,0.826835314542369,-0.944235542849768,23.2674363156677,1.43181495162882,7.89662002276891,-0.62324482575417,9.33111125101251,18.5176628676269,6.70480743603716,7.77774769274138,11.0169329034375,2.16176091967957,11.8884266540005,6.93256608781324,-1.49503945777882,-9.14454046420525,17.9531639231955,-0.509844900076576,-0.868120579472087,-14.8487335049556,-3.01572614204295,-3.44975922578693,9.98613037068195,4.39394091256483,12.6251926263863,9.50260849946895,-0.921927330585114,-6.57678453472101,-16.523034364594,-12.1997073008732,7.48221136626171,0.404648675411552,-0.925716300487665,1.43247291463905,0.219150291426176,11.4832042107335,1.07450071323255,4.04392903212665,-2.86683272187801,C
-0.0890208944991768,-3.95682885868308,9.12624706797294,-5.18791092802057,-7.3968143161005,-0.489812814739899,-3.56958034805722,-5.14924050993776,9.19781797819347,6.63624015540208,13.4455189813785,7.50348152336156,-4.51437772388727,22.2817878748043,-4.55106145907384,-5.41699731864724,-4.94419047755438,7.61207011309226,-14.4299119226949,7.14978438229524,3.6085794716672,2.2290433143017,-1.64375085067922,1.50377166107196,-7.85712297819235,-11.3445183478952,-1.79597803722594,-9.40673807059956,-10.1185097254506,-5.54187088435108,-8.06604381127442,22.4121910616803,19.5285027905273,0.115402027649136,7.01413008032584,0.455154436587025,-13.5673479815487,-1.40353225171965,4.59226620942456,8.35693685185372,7.50292890000774,-3.86574473580596,22.2600461847635,14.6996884853334,-16.3624084940778,-19.4536680639089,-6.45300971208369,-0.696113166220086,-5.30931020213929,-3.93478669678683,13.0830088462606,-14.2002826364113,-13.2324830650949,4.3484307802515,-8.56092044421282,-18.2969942681623,9.59102217922018,6.64822393451212,-0.963072897976437,-14.9273561641614,-12.3174252886098,0.452830107513941,0.0154334358071229,20.8363320799241,2.13484016308379,9.98752672321958,1.30172141676288,7.95449349170969,18.4762521531961,6.67434519328099,7.49787397371935,11.621699362121,2.26472696101284,10.983325146729,6.44837067513556,-1.36755464175898,-10.6284885780099,17.9179438951789,-0.52500363028463,-1.16122707360871,-16.1855200483597,-1.43487590776245,-1.32941790509605,8.64055238533096,4.42353180082176,12.8086598658812,9.90956979928109,-5.01908735624469,-6.36188247042441,-17.4090388467399,-11.0511633756991,25.0618586908,-5.72132955403513,-0.76579707726521,3.58349244805374,3.14132229303965,11.6308696290691,-0.885457552006277,4.51578113473692,-2.63626886903374,B
5.84477285365327,-4.15126679326179,9.20973700398803,-5.26066764663705,-7.63138415544653,-0.8370317187687,-3.11171450365257,-4.96064183347591,9.13187961305505,6.34286916312871,14.4365654321137,7.49775327834689,-4.98534505141243,22.2023860262128,-4.35016212327815,-5.58771959099277,-4.99525079614075,7.59527547549488,-14.4750411625351,7.18991682265565,4.13130643812755,2.23852611559573,-0.280891753148046,1.52042248390118,-8.74371626683229,-10.912909530196,-1.86232217336497,-9.70793722177855,-10.3316163771198,-5.29497490409156,-8.08215317592799,22.265059684698,19.8597045551436,0.560870953056674,7.17247678777152,0.496813474867758,-13.2740655356889,-0.879053293755186,4.07643113886744,8.03423904484946,7.4559061463125,-3.92390118580055,22.3396979412991,14.4552919566291,-16.3273723324028,-19.5306878094545,-6.57335782483935,-0.744366243710434,-3.66261071802226,-3.96860560705327,12.7434593711516,-15.9118615986913,-13.2628013256882,4.27283393107624,-9.22026635886409,-21.1586596988206,9.54263581457455,6.75664227790948,-1.82424839727495,-14.6548365877023,-12.3788906905028,0.356786012851345,0.26187529409888,20.2120273885334,2.31537620560482,10.52446909005,1.79605047032752,7.60097967985882,18.4656179307251,6.66652252538244,7.42600273380562,11.7770026731847,2.29116851860349,10.7508961505278,6.3240298660332,-1.33481669183808,-11.0095646979095,17.9088994336546,-0.528896374267087,-1.23649647451557,-16.5288052510939,-1.0289154379739,-0.784916762613375,8.29500955070638,4.43113070591584,12.8557740359152,10.0140769795787,-6.07123320330061,-6.3066958745733,-17.6365637494834,-10.7562186546081,29.5762913244737,-7.29447351543793,-0.724730009949276,4.13587171926712,3.89173260570147,11.6687899337881,-1.38877251560524,4.63695219641789,-2.57706034441375,A
4.43058744476933,-3.22179543016923,8.81063018977201,-4.91286881523552,-6.51007030900114,0.822778280336697,-5.30044990363713,-5.86219979986897,9.44708467969031,7.74527007152631,9.69906759019933,7.52513599928274,-2.73398065158308,22.5819505623321,-5.31052091278598,-4.77161617202224,-4.7511672328215,7.67555885607133,-14.2593099259298,6.99807177900796,1.63251551497851,2.19319549498509,-6.79576502533132,1.44082658084233,-4.50553571689816,-12.976128505335,-1.54517740023236,-8.26811537726436,-9.31290297409882,-6.47521138320817,-8.00514560456311,22.9683915824254,18.2764612632236,-1.56860347389111,6.41553226287909,0.297670837502194,-14.6760431658005,-3.38621925922804,6.54227674250695,9.57683088112408,7.68068894432041,-3.6458959962977,21.9589387706141,15.6235803112761,-16.4948556427977,-19.1625104369043,-5.99805792438019,-0.513702130735053,-11.534325758723,-3.80694112171627,14.3666072108501,-7.73000328715423,-13.1178709906626,4.63420943427048,-6.06839608535874,-7.47904479079467,9.77393707993567,6.2383702357788,2.29242753290912,-15.9575615047801,-12.0850677232698,0.815905452565891,-0.916190346465564,23.196390155754,1.45236003598269,7.95772431012147,-0.56698995297511,9.29088121725684,18.5164526882375,6.70391721284625,7.76956871271044,11.0346064913908,2.16476998104794,11.8619761277424,6.918416046769,-1.49131386407849,-9.1879071012449,17.9521346593302,-0.510287896125292,-0.876686271780962,-14.8877995183074,-2.96952765458485,-3.38779474630199,9.94680743778664,4.39480567144608,12.6305542405222,9.51450146446817,-1.04166201003463,-6.57050427482868,-16.5489268027698,-12.1661424564802,7.99595586832088,0.225624171847168,-0.92104284941169,1.49533392878301,0.304547328817516,11.4875195587842,1.01722323977457,4.05771835446207,-2.86009476464908,A
3.33544288868006,-4.03956338959179,9.16177254661359,-5.21886935698266,-7.49662521805065,-0.637556583000461,-3.37475562962963,-5.06899061908759,9.16976080035709,6.51140900308322,13.8672153102763,7.50104412005728,-4.71477720354925,22.2480019023769,-4.46557756241066,-5.48964069016207,-4.96591695554565,7.60492389202994,-14.449114690388,7.16686098123482,3.83100299440794,2.23307830427658,-1.06384596548685,1.51085668807045,-8.23437384748063,-11.1608661549948,-1.82420787310595,-9.53490015243245,-10.2091879097132,-5.43681513401986,-8.07289844450604,22.3495857604928,19.6694311679607,0.304951781187997,7.08150757325099,0.472880612282793,-13.4425545062706,-1.18036324587366,4.37277523056144,8.21962696041914,7.48292043058308,-3.89049066113192,22.2939384945502,14.5956962669328,-16.3475003929024,-19.4864404369143,NaN,-0.716645145947784,-4.60862949566487,-3.94917685003959,12.9385284669338,-14.9285699578348,-13.2453836704916,4.31626385835818,-8.84147616536591,-19.5146504191401,9.57043348499234,6.69435660302824,-1.32950834237113,-14.8113974168591,-12.3435791932157,0.411962757551195,0.120295954462326,NaN,2.21165935385773,10.2159989858003,1.51206145380263,7.80407120165295,18.471727226465,6.67101660022407,7.46729232136343,11.6877818712634,2.27597800556079,10.8844251866366,6.39546290003405,-1.35362444374754,-10.7906387987923,17.9140954214582,-0.526660016668461,-1.1932546642602,-16.3315900026495,-1.26213724383759,-1.0977293372239,8.49352179485759,4.4267651814362,12.8287072335174,9.95403824396628,-5.46678185213783,-6.33840023620873,-17.5058520850585,-10.9256625921388,26.9827773997712,-6.39071193551606,-0.748322788837173,3.81853320790626,3.46062647275979,11.6470049507574,-1.09962114874947,4.56734016291528,-2.61107527951714,B
6.7849381143586,-3.65466812581343,8.99650191146211,-5.0748454222283,-7.0322877399492,0.04977283111082,-4.28111371936691,-5.44232691008613,9.30028761601194,7.09214498806799,11.905411478638,7.51238333933404,-3.78248436598366,22.4051800555203,-4.86326334842521,-5.15169123503313,-4.86484164411794,7.6381693411863,-14.3597801132127,7.08741770669039,2.79625052146206,2.2143068371072,-3.76166320456388,1.47789592422122,-6.47933793622927,-12.0152477348924,-1.69287782254404,-8.9386681106036,-9.78733740464151,-5.92555254862829,-8.04100951207589,22.6408363864387,19.0138081238668,-0.576866264870197,6.7680558907756,0.390415394975497,-14.0231152111833,-2.21858383440909,5.39388500514522,8.85841618545751,7.57600327075174,-3.77536836151697,22.1362656417264,15.0794859481285,-16.41685544298,-19.3339777225673,-6.26598615606558,-0.621126845833122,-7.8683166224396,-3.88223138275769,13.6106760345936,-11.5404521114299,-13.1853678359601,4.46590991002587,-7.5362827097229,-13.8499046319301,9.66621563071356,6.47973949669683,0.375212352590627,-15.3508574481192,-12.2219067318921,0.60208469661421,-0.367542513163614,21.806514999699,1.85428326951395,9.15310673505336,0.533523434062249,8.503861559725,18.4927779636676,6.68650178746792,7.6095634265601,11.3803546760146,2.22363621173535,11.3445248065818,6.64159896716292,-1.41843012015872,-10.0362880903969,17.9319991829421,-0.51895422239948,-1.04425680548713,-15.6520474589383,-2.06574721038756,-2.17558439322193,9.17753338327376,4.41172293884631,12.7354434321804,9.74716339305543,-3.3840300773192,-6.4476436274902,-17.0554602536119,-11.5095138167999,18.0463332685773,-3.27662999827798,-0.829616183263612,2.72508317841472,1.97516852516449,11.571940659836,-0.103295271817325,4.32747869838651,-2.72828018992166,C
5.6386718575314,-4.1368496915287,9.20354642752554,-5.25527291223847,-7.61399137021306,-0.811286278333515,-3.14566414662318,-4.97462596836794,9.13676878306384,6.36462191137873,14.3630817390606,7.4981780138354,-4.95042396521284,22.2082734808981,-4.36505832225574,-5.5750609481521,-4.99146479723483,7.59652075717994,-14.4716949387474,7.18694109944234,4.09254750011261,2.23782298885626,-0.381944453072839,1.51918786573272,-8.67797752266235,-10.9449122782562,-1.85740291641964,-9.68560403451302,-10.315815035248,-5.31328164280798,-8.08095870557133,22.2759691198074,19.8351467467869,0.527840511592421,7.16073576308263,0.493724558117549,-13.2958117184369,-0.917942137695151,4.11467905949997,8.05816630535399,7.45939276956461,-3.91958902594437,22.3337919565452,14.4734133670687,-16.3299701788996,NaN,-6.56443430387754,-0.740788394929945,-3.78470949487764,-3.96609801679898,12.7686361420151,-15.7849521657307,-13.2605533001252,4.27843925427422,-9.17137745686345,-20.9464741408467,9.54622354627466,6.7486033204402,-1.76039432059832,-14.6750432539919,-12.3743331798809,0.36390744975929,0.243602227426046,20.2583180687328,2.30198989548404,10.484656114541,1.7593971687467,7.62719187245668,18.466406432555,6.66710255725309,7.43133181210387,11.7654873089635,2.28920794117505,10.7681301974293,6.33324943575497,-1.33724413150188,-10.9813088269523,17.9095700585622,-0.528607736732762,-1.2309154308133,-16.5033514850785,-1.05901642318153,-0.825290203022353,8.32063071465629,4.43056726551498,12.8522806343631,10.0063280253767,-5.99321913805185,-6.31078782694058,-17.6196933292294,-10.7780880910368,29.2415570829899,-7.1778287023695,-0.727775033486769,4.09491413470117,3.836091499234,11.6659782350727,-1.3514529305679,4.62796765578725,-2.58145051305426,C
